,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
5638,73.0,75.0,77.0,38,4.8408162772451115,1.0,1.0,1.0,1.0,294.1841530256298,2.8906411504007496,1.0,1.000022728018207,1.0,1.0,367.9799420556871,253.83596981795606,557.5913995147087,5,1
5639,73.0,75.0,77.0,39,2.4364790312746623,1.0,1.0,1.0,1.0,261.201482466761,1.4731191295469035,1.0,1.0,1.0,1.0,350.5274277791777,259.0847415306289,480.35609406604516,5,1
5640,73.0,75.0,77.0,40,1.8758992606024574,1.0,1.0,1.0,1.0,271.1557412450195,1.4239989670472284,1.0,1.0,1.0,1.0,337.00453743634114,236.24455104230296,506.86205245129537,5,1
5641,73.0,75.0,77.0,41,4.878659327257914,1.0,1.0,1.0,1.0,295.7627426334462,3.492480413143552,1.0,1.0,1.0,1.0,376.98097522641314,273.95269343364004,535.1467117925263,5,1
5642,73.0,75.0,77.0,42,1.0643688593034375,1.0,1.0,1.0,1.0,264.46755440129755,1.0494924203129328,1.0,1.0,1.0,1.0,343.98982722511715,254.6304068665144,493.5079049105754,5,1
5643,73.0,75.0,77.0,43,1.8324938851427228,1.0,1.0,1.0,1.0,259.3625754581034,2.070656937015296,1.0,1.0000041766193943,1.0,1.0,326.7315692840332,226.16458560220536,503.6953083071991,5,1
5644,73.0,75.0,77.0,44,3.0964667021354657,1.0,1.0,1.0,1.0,250.69726249069973,2.811548048998944,1.0,1.0,1.0,1.0,324.138374331828,229.01882473931698,444.99079857465136,5,1
5645,73.0,75.0,77.0,45,1.0,1.0,1.0,1.0,1.0,268.3343867398326,1.0000000100776547,1.0,1.0,1.0,1.0,338.5612465659757,242.4698969100084,508.2360818127515,5,1
5646,73.0,75.0,77.0,46,1.746492370734241,1.0,1.0108741097567722,1.0,1.0,274.5796903896251,1.000014757350197,1.0,4.597718426882746,1.0,1.0,345.8626886630447,210.02908537226384,526.7334551189797,5,1
5647,73.0,75.0,77.0,47,3.9390613438260766,1.0,1.0,1.0,1.0,283.94800061608726,2.5053380187735916,1.0,1.0000054125228235,1.0,1.0,356.80355816433416,246.36267923744535,534.5508127893788,5,1
5648,73.0,75.0,77.0,48,4.0120641417514715,1.0,1.0,1.0,1.0,250.02969774755084,3.6635682561824034,1.0,1.0,1.0,1.0,326.1680984901622,223.18763446067163,474.3405096267769,5,1
5649,73.0,75.0,77.0,49,1.0798642088821355,1.0,1.0015304463074948,1.0,1.0,228.6803097445978,1.0592762334230497,1.0,1.0011358583048058,1.0,1.0,308.01103533188433,218.39748911115421,449.4739217670909,5,1
5650,73.0,75.0,77.0,50,4.063086496995612,1.0,1.0,1.0,1.0,260.245999403394,2.8620747119119008,1.0,1.0001133499304826,1.0,1.0,324.77730067445003,231.09205748009276,515.2817706198683,5,1
5651,73.0,75.0,77.0,51,3.5653457298812072,1.0,1.0,1.0,1.0,252.11657811455058,2.876509364043434,1.0,1.0,1.0,1.0,327.91125344387353,223.4492820629155,493.32475679269135,5,1
5652,73.0,75.0,77.0,52,1.7366431688100068,1.0,1.0,1.0,1.0,267.1720735243565,1.1423184472926111,1.0,1.0,1.0,1.0,344.0478971273085,244.86599226920328,516.2962153851471,5,1
5653,73.0,75.0,77.0,53,1.472494339108197,1.0,1.0,1.0,1.0,270.4020147535144,1.0,1.0,1.0000253723314647,1.0,1.0,342.4530126723113,192.85313263868517,518.3572053971222,5,1
5654,73.0,75.0,77.0,54,3.982973741076347,1.0,1.0,1.0,1.0,284.05247631600815,3.571585436040279,1.0,1.0,1.0,1.0,384.8938464923446,292.44172771870745,497.22708399143136,5,1
5655,73.0,75.0,77.0,55,7.5733692159881425,1.0,1.0,1.0,1.0,309.6071294238408,5.622932167259821,1.0,1.0000679267048682,1.0,1.0,393.93954246825353,271.41330666322506,691.3752081949702,5,1
5656,73.0,75.0,77.0,56,4.575147242597391,1.0,1.0,1.0,1.0,283.17120833679,3.147768580960141,1.0,1.0,1.0,1.0,370.17396205004223,253.3595468478771,547.5430879502545,5,1
5657,73.0,75.0,77.0,57,3.09253225560184,1.0,1.0,1.0,1.0,291.7544579896831,2.497756976646507,1.0,1.0000045813409433,1.0,1.0,362.1783111143477,251.20528107846172,545.6549593220944,5,1
5658,73.0,75.0,77.0,58,3.4220203570457173,1.0,1.0,1.0,1.0,289.651509002797,2.328573389000569,1.0,1.0,1.0,1.0,373.6015662700908,252.4684094037142,563.2523758333616,5,1
5659,73.0,75.0,77.0,59,3.357798869612683,1.0,1.0,1.0,1.0,261.3955561359355,2.664581597731537,1.0,1.0000368416207552,1.0,1.0,339.60948279605856,237.73824278417703,578.6219723693921,5,1
5660,73.0,75.0,77.0,60,6.249509834935712,1.0,1.0,1.0,1.0,247.97202226690948,5.258607295799653,1.0,1.0,1.0,1.0,324.8698506865071,214.14626904293624,487.5845078787595,5,1
5661,73.0,75.0,77.0,61,1.6158546725559706,1.0,1.0,1.0,1.0,251.66427507495303,1.0445998033472477,1.0,1.0,1.0,1.0,316.5018518673034,241.68169530147495,440.60318359265534,5,1
5662,73.0,75.0,77.0,62,3.429037722844938,1.0,1.0,1.0,1.0,253.90942705037173,2.979020663350812,1.0,1.0001131549001188,1.0,1.0,313.4651962162853,182.4127127055927,475.6669473917981,5,1
5663,73.0,75.0,77.0,63,2.451241716185898,1.0,1.0,1.0,1.0,274.8192594880158,2.093100699729648,1.0,1.0,1.0,1.0,360.67993515356136,266.00769542947614,480.93441723530384,5,1
5664,73.0,75.0,77.0,64,5.526997878910822,1.0,1.0,1.0,1.0,271.98240795023696,3.6695303912473363,1.0,1.0,1.0,1.0,347.03935793735764,236.08847821100062,524.0227239537563,5,1
5665,73.0,75.0,77.0,65,2.592691761968252,1.0,1.0,1.0,1.0,277.6621705634629,1.597208979577515,1.0,1.0000744305788773,1.0,1.0,338.30277998943683,240.60513339321966,532.2649365352374,5,1
5666,73.0,75.0,77.0,66,4.653721842319808,1.0,1.0,1.0,1.0,296.09025479622983,4.150727456566883,1.0,1.00008551540335,1.0,1.0,368.16039483510144,217.4823995322757,563.0880603596582,5,1
5667,73.0,75.0,77.0,67,4.776174779442494,1.0,1.0,1.0,1.0,261.2441307243288,3.170994223605865,1.0,1.0000038190520966,1.0,1.0,324.7234091626717,222.93937710465516,501.693672692085,5,1
5668,73.0,75.0,77.0,68,4.797026567808442,1.0,1.0,1.0,1.0,260.88499128431215,3.3672481652852193,1.0,1.0,1.0,1.0,336.0494621258094,229.79739820757115,506.4068519780074,5,1
5669,73.0,75.0,77.0,69,2.230884486118087,1.0,1.0,1.0,1.0,272.8140458749609,1.6828666149474807,1.0,1.000014202957231,1.0,1.0,347.28538654209456,247.02225063172935,525.1630923793058,5,1
5670,73.0,75.0,77.0,70,1.871609235052526,1.0,1.0,1.0,1.0,253.69817414100518,1.3672516300092492,1.0,1.0000123335137105,1.0,1.0,328.58329215390887,235.0276011246321,489.3255480841662,5,1
5671,73.0,75.0,77.0,71,2.613438597467673,1.0,1.0,1.0,1.0,252.80414811224443,1.923398980829016,1.0,1.0,1.0,1.0,342.912599183995,255.61179444338336,460.21363883667925,5,1
5672,73.0,75.0,77.0,72,2.679297473904246,1.0,2.7280399364193477,1.0,1.0,292.75993154268303,1.462511689124828,1.0,2.711941038565387,1.0,1.0,354.4936233960874,261.73926336535186,547.863707115454,5,1
5673,73.0,75.0,77.0,73,2.0464767618363684,1.0,1.0,1.0,1.0,262.1515133245927,2.1488707424972455,1.0,1.0,1.0,1.0,336.00307263228666,246.1494205592002,464.05925261143193,5,1
5674,73.0,75.0,77.0,74,2.669392479156209,1.0,1.0,1.0,1.0,279.5104263735983,2.0599650711784476,1.0,1.0,1.0,1.0,355.8750575286646,246.58472929187005,535.8585344695591,5,1
5675,73.0,75.0,77.0,75,1.5741531320938384,1.0,1.0,1.0,1.0,264.6617408491417,1.336742455864242,1.0,1.0,1.0,1.0,337.38676072752907,237.40296737709977,507.5653130045941,5,1
5676,73.0,75.0,77.0,76,2.043554382467817,1.0,1.0,1.0,1.0,284.6116006539577,1.3368059206787133,1.0,1.0000112105098555,1.0,1.0,350.1561034834156,242.20573923952836,537.3093103870674,5,1
5677,73.0,75.0,77.0,77,4.470514933976514,1.0,1.0,1.0,1.0,270.02955658861686,4.181458855954127,1.0,1.0,1.0,1.0,341.06522374378875,228.58203486746373,514.7578512566462,5,1
5678,73.0,75.0,77.0,78,1.2950713878150832,1.0,1.0,1.0,1.0,286.31125549226107,1.0,1.0,1.0,1.0,1.0,377.0803639062277,292.231809521226,499.6867264471674,5,1
5679,73.0,75.0,77.0,79,5.474750442004213,1.0,1.0,1.0,1.0,274.0858835985059,3.5242840964046955,1.0,1.0001684435714453,1.0,1.0,347.79052513316856,242.04597611069195,525.18280560157,5,1
5680,73.0,75.0,77.0,80,3.0578292313794204,1.0,1.0,1.0,1.0,278.7039653998989,2.612001378540916,1.0,1.000070682108167,1.0,1.0,343.5768146023752,199.0596154449496,520.8674555303721,5,1
5681,73.0,75.0,77.0,81,3.4653080129397384,1.0,1.0,1.0,1.0,271.37016309537313,3.3924849023504837,1.0,1.0,1.0,1.0,357.81948052538735,240.24225051370058,539.8071070720334,5,1
5682,73.0,75.0,77.0,82,2.3488890448138293,1.0,1.0,1.0,1.0,268.8621426668699,1.6370818352227077,1.0,1.0000921190941783,1.0,1.0,333.271351287047,237.60628639831327,608.1386690888571,5,1
5683,73.0,75.0,77.0,83,4.9448722820675215,1.0,1.0,1.0,1.0,264.8699264310247,2.9323160520710596,1.0,1.0000401007092308,1.0,1.0,342.75243543744455,236.94147536948694,583.078157410912,5,1
5684,73.0,75.0,77.0,84,2.6192635733659984,1.0,1.0,1.0,1.0,256.252031387168,1.2628229442315746,1.0,1.0000203857967063,1.0,1.0,335.76154463156223,239.27303878769717,519.1814937178464,5,1
5685,73.0,75.0,77.0,85,3.7740992025212083,1.0,1.0,1.0,1.0,262.64051740925566,2.652636716989069,1.0,1.0000173232414173,1.0,1.0,328.5078989659533,228.37656856898795,493.38353859387985,5,1
5686,73.0,75.0,77.0,86,4.8087777781470304,1.0,1.0,1.0,1.0,286.2618783856457,3.354490280455478,1.0,1.000139138311841,1.0,1.0,350.68848598792084,251.9221330313667,619.4169459978018,5,1
5687,73.0,75.0,77.0,87,3.239753238325034,1.0,1.0,1.0,1.0,294.51538986594664,2.544836195321353,1.0,1.0,1.0,1.0,391.49663658384065,289.4452463045582,520.8980067195621,5,1
5688,73.0,75.0,77.0,88,1.8577704679590288,1.0,1.0,1.0,1.0,253.1879317316283,1.7685141984316768,1.0,1.0,1.0,1.0,329.43785764161595,242.9910315752054,450.99706609645534,5,1
5689,73.0,75.0,77.0,89,4.65590875792201,1.0,1.0,1.0,1.0,269.521390479003,3.1175835436339154,1.0,1.0,1.0,1.0,347.98494832961853,237.51577859433792,522.3867922257139,5,1
5690,73.0,75.0,77.0,90,2.053765957064252,1.0,1.0,1.0,1.0,287.9069135229144,1.0106590393103467,1.0,1.0000170980878567,1.0,1.0,365.0260929388784,212.0134318721315,562.1385450707659,5,1
5691,73.0,75.0,77.0,91,1.998776216033207,1.0,1.0,1.0,1.0,256.1378930830325,2.5888274461293195,1.0,1.0,1.0,1.0,337.9409872315193,254.28286004851952,436.39085819124244,5,1
5692,73.0,75.0,77.0,92,5.222818298199044,1.0,1.0014497528669428,1.0,1.0,290.6382458480061,5.046314833270916,1.0,3.2700277185560243,1.0,1.0,371.5291134116332,233.92821173913194,663.6334530050698,5,1
5693,73.0,75.0,77.0,93,2.8412043753739664,1.0,1.0,1.0,1.0,266.7513437850709,2.2763854329673356,1.0,1.0000646416698928,1.0,1.0,331.41605181992486,190.50063672446532,512.3822930447478,5,1
5694,73.0,75.0,77.0,94,3.665101891431809,1.0,1.0,1.0,1.0,257.8117485922177,2.931130451241424,1.0,1.0000152749415556,1.0,1.0,330.45744794638694,228.3664316969506,500.29622150281347,5,1
5695,73.0,75.0,77.0,95,2.177406483365084,1.0,1.0,1.0,1.0,262.84513493816274,1.5564275767653526,1.0,1.0,1.0,1.0,351.9185201897686,259.61953424689494,472.5488103884248,5,1
5696,73.0,75.0,77.0,96,2.774579261218635,1.0,1.0,1.0,1.0,280.30104843459304,2.312741569438587,1.0,1.0000521103111057,1.0,1.0,346.56620369825316,240.9366138537011,589.7618072684081,5,1
5697,73.0,75.0,77.0,97,2.1754131918054576,1.0,1.0,1.0,1.0,290.4165303025312,1.582006916277712,1.0,1.0000353831637745,1.0,1.0,361.4821063850483,196.37571418738077,547.9888533431742,5,1
5698,73.0,75.0,77.0,98,4.715233618830047,1.0,1.0,1.0,1.0,269.56144819717576,3.7730259617061574,1.0,1.0001896103298595,1.0,1.0,334.61687403565014,240.02227911577387,583.044868981499,5,1
5699,73.0,75.0,77.0,99,2.8628828065697087,1.0,1.0,1.0,1.0,265.7465906602415,2.1588903568908284,1.0,1.000044796194573,1.0,1.0,338.13051008211016,206.96040500801087,512.2363661730772,5,1
5700,74.0,76.0,78.0,0,3.916304600172168,8.380798964023167,1.0,1.0,1.0,360.14029908938045,1.5520154454049735,6.161239069565345,1.0,1.0,1.0,432.6742185296447,293.7643702387351,678.5027693482382,5,1
5701,74.0,76.0,78.0,1,3.066177989931699,7.076614770078485,1.0,1.0,1.0,390.2632293362568,1.0,3.0589823103455918,1.0,1.0,1.0,455.6822374994222,318.43215342142656,684.913782599275,5,1
5702,74.0,76.0,78.0,2,7.549508666493144,3.461465095202088,1.0,1.0,1.0,367.39084963540535,3.8608699690393924,1.852077216782628,1.0,1.0,1.0,448.1928696449398,309.46426171468664,674.2581946557589,5,1
5703,74.0,76.0,78.0,3,4.26368870586528,9.042525133956891,1.0,1.0,1.0,402.49772438030755,1.5459867607343165,6.5110478664287985,1.0,1.0,1.0,463.92101559555994,319.2098574820936,704.0687832739022,5,1
5704,74.0,76.0,78.0,4,6.385145511129862,8.490745488899424,1.0,1.0,1.0,407.5330660177047,4.078588964888842,5.999819665726453,1.0,1.0,1.0,491.7786127140692,329.8580596511871,740.437722902709,5,1
5705,74.0,76.0,78.0,5,10.399725058372395,7.803252312428985,1.0,1.0,1.0,394.72069357942047,8.270562231898511,5.746364784612428,1.0,1.0,1.0,492.13239633723106,262.2767834952509,810.5519527410835,5,1
5706,74.0,76.0,78.0,6,9.458761050878005,1.895676754212082,1.0,1.0,1.0,404.1794829808892,4.290623715377788,1.1685420311368167,1.0,1.0,1.0,470.695767906037,328.0565589584135,706.9913416798961,5,1
5707,74.0,76.0,78.0,7,4.832120186261612,5.168392581723361,1.0,1.0,1.0,430.5036733309809,1.8884429772659412,3.1127435445858858,1.0,1.0,1.0,486.398836156504,337.78441991441883,736.1051855951645,5,1
5708,74.0,76.0,78.0,8,6.901819097371832,6.884651491965297,1.0,1.0,1.0,466.51441207787974,4.791327518171164,4.60120163614074,1.0,1.0,1.0,566.0351818888896,377.01215396083245,902.6295842888479,5,1
5709,74.0,76.0,78.0,9,6.6581041566215164,10.81409830400133,1.0,1.0,1.0,465.1264132453636,3.0916675948134515,7.141273522968203,1.0,1.0,1.0,526.3020877474261,298.5187193288171,872.3759409181633,5,1
5710,74.0,76.0,78.0,10,1.0,7.403009571126965,1.0,1.0,1.0,362.438011606294,1.0,6.723119520526885,1.0,1.0,1.0,464.36198857122247,318.3175172757658,699.1882745590709,5,1
5711,74.0,76.0,78.0,11,10.608349945193671,8.77123807430087,1.0,1.0,1.0,438.4861051464059,8.969354123999903,7.2074019484672815,1.0,1.0,1.0,540.7734320319474,293.08764941868105,937.2806675121923,5,1
5712,74.0,76.0,78.0,12,7.727282757011273,3.934294435261351,1.0,1.0,1.0,393.656062706476,4.730434531790615,1.7411642640653784,1.0,1.0,1.0,465.25927049112033,322.56732352408346,831.5207428296744,5,1
5713,74.0,76.0,78.0,13,6.130095852592334,5.354113975098302,1.0,1.0,1.0,368.5708177173205,2.848586592206254,2.232019456009442,1.0,1.0,1.0,456.0756134241995,317.71913530575,696.7442775319565,5,1
5714,74.0,76.0,78.0,14,2.4054598258955178,3.288336456344035,1.0,1.0,1.0,356.7222381854575,1.0,1.0,1.0,1.0,1.0,441.84123976604377,347.1644947595161,534.8572091667403,5,1
5715,74.0,76.0,78.0,15,8.20763540853403,5.099433119757097,1.0,1.0,1.0,411.93012490175994,3.6101283356247724,1.094867581119089,1.0,1.0,1.0,460.4934114267503,331.32575636566327,743.4666779707621,5,1
5716,74.0,76.0,78.0,16,8.43036072672282,8.18067668757951,1.0,1.0,1.0,464.81209861238654,4.655716422365723,5.045177923005555,1.0,1.0,1.0,523.1797330881557,292.8949936873736,838.3682848229001,5,1
5717,74.0,76.0,78.0,17,3.9800717403498473,5.698587060690808,1.0,1.0,1.0,361.37351996531686,1.6948417742187376,4.3562812806837785,1.0,1.0,1.0,425.2101810146879,249.53695014124852,646.3027954334324,5,1
5718,74.0,76.0,78.0,18,10.619530164557949,6.128034037120889,1.0,1.0,1.0,502.5729093368952,6.00124237991372,3.7878624629920603,1.0,1.0,1.0,541.3159429587481,364.7306756827936,978.8840519511052,5,1
5719,74.0,76.0,78.0,19,6.211660017564449,8.434444731578626,1.0,1.0,1.0,433.39177740615037,3.1852655227753646,7.079892033586914,1.0,1.0,1.0,496.0830003427342,343.9122196110623,847.8858556788889,5,1
5720,74.0,76.0,78.0,20,12.874600061986866,2.037360996104937,1.0,1.0,1.0,516.2324853150474,5.168646601199346,1.0,1.0,1.0,1.0,523.2748698382487,358.30291007673,787.0786104692469,5,1
5721,74.0,76.0,78.0,21,1.0,7.743015605088484,1.0,1.0,1.0,390.0190460030599,1.0,4.277696779261189,1.0,1.0,1.0,484.6024366710805,336.75419709347085,729.8149334096047,5,1
5722,74.0,76.0,78.0,22,9.303672103956945,6.070109119746183,1.0,1.0,1.0,433.8388074462901,5.721390256681766,2.991070570459737,1.0,1.0,1.0,496.38159527165806,332.89266141389226,870.8661553887689,5,1
5723,74.0,76.0,78.0,23,1.1307695048780535,5.746873665527931,1.0,1.0,1.0,369.745708237861,1.0,2.612507579183485,1.0,1.0,1.0,453.9357088158554,337.5433802947907,617.3973972181267,5,1
5724,74.0,76.0,78.0,24,1.8730599186610657,7.940351297015441,1.0,1.0,1.0,386.1123732365833,1.0,4.060685184489061,1.0,1.0,1.0,465.52537888809087,324.39244305292993,702.0454569877229,5,1
5725,74.0,76.0,78.0,25,7.735478507554478,1.7710849911102897,1.0,1.0,1.0,392.2694751870753,4.539642697158176,1.7650731144735492,1.0,1.0,1.0,488.8009158469823,335.9492394177152,733.5683884393558,5,1
5726,74.0,76.0,78.0,26,9.193903091637898,6.616007454244677,1.0,1.0,1.0,399.2821551308271,3.2765418924420153,3.358579145362153,1.0,1.0,1.0,438.5541531604606,302.08341049726494,775.1548053317936,5,1
5727,74.0,76.0,78.0,27,7.392701058144342,5.023891335959827,1.0,1.0,1.0,382.10001522963705,4.899062044281676,2.987626787437943,1.0,1.0,1.0,465.9859563941065,310.8527935526742,795.1183891588335,5,1
5728,74.0,76.0,78.0,28,8.951104837905707,6.246639350351788,1.0,1.0,1.0,465.94866329766677,4.125882841626992,2.4766119317726605,1.0,1.0,1.0,507.6969964553947,353.8948229428374,871.4770202486766,5,1
5729,74.0,76.0,78.0,29,7.031304195731621,8.86725870147935,1.0,1.0,1.0,398.9936165265527,3.239201017047058,4.637172705444898,1.0,1.0,1.0,458.8504764426001,261.36107674219693,694.4802887821902,5,1
5730,74.0,76.0,78.0,30,5.670133267793356,5.452931361865648,1.0,1.0,1.0,409.76430471262944,2.854479090100543,3.30180460656129,1.0,1.0,1.0,475.07074539089797,292.3911711772977,727.4456597922482,5,1
5731,74.0,76.0,78.0,31,5.589636034268544,4.316076592558252,1.0,1.0,1.0,548.2356473150462,2.6093056789980436,1.4590787742883098,1.0,1.0,1.0,583.4497554567071,404.64739994129394,883.1488588359756,5,1
5732,74.0,76.0,78.0,32,13.784088453336775,1.0,1.0,1.0,1.0,439.795691698933,6.864472931454625,1.000015777912629,1.0,1.0,1.0,519.5620208971822,361.7363941756397,773.1310263469645,5,1
5733,74.0,76.0,78.0,33,5.020963867095132,7.753212111588734,1.0,1.0,1.0,442.58753568973634,2.5143008090447903,5.150519853187612,1.0,1.0,1.0,522.0829383614945,356.0830932254918,883.9136968576692,5,1
5734,74.0,76.0,78.0,34,5.525200653230942,6.549627399834808,1.0,1.0,1.0,442.02421795449186,2.160004052155875,3.0332825385013145,1.0,1.0,1.0,496.30670128523934,341.55907620009265,753.0312969216274,5,1
5735,74.0,76.0,78.0,35,2.7330788260506544,11.30139808060644,1.0,1.0,1.0,404.1294257787153,1.0,6.640465250744324,1.0,1.0,1.0,478.2891885026349,331.1519079827405,819.9801616280987,5,1
5736,74.0,76.0,78.0,36,5.075137518556849,6.660656854265214,1.0,1.0,1.0,374.3237626886469,3.031892945167114,4.819868304113942,1.0,1.0,1.0,450.8129858786651,304.05208071508446,672.3056336310469,5,1
5737,74.0,76.0,78.0,37,14.128579059529404,6.803785744908125,1.0,1.0,1.0,426.55764252703733,10.080545051695232,3.466676398896681,1.0,1.0,1.0,493.5400951353033,333.89454719368086,909.9835691709392,5,1
5738,74.0,76.0,78.0,38,4.265839828243195,5.314134732205162,1.0,1.0,1.0,440.42725489395434,1.6711402712752528,2.941865447120953,1.0,1.0,1.0,511.5665713387548,354.13521890806635,770.7293894745218,5,1
5739,74.0,76.0,78.0,39,4.8945869516494875,5.17099568716264,1.0,1.0,1.0,360.4713316325727,1.7722131907562713,2.5645309669971335,1.0,1.0,1.0,417.6649343321224,293.97571753767056,624.5359866810511,5,1
5740,74.0,76.0,78.0,40,5.537029222339933,4.617500618922787,1.0,1.0,1.0,478.8209991612878,1.1793832468101468,1.2640484623829393,1.0,1.0,1.0,500.16347692533714,359.5606810015692,763.224988052547,5,1
5741,74.0,76.0,78.0,41,2.6074553784268932,3.290660362998443,1.0,1.0,1.0,353.4546415339928,1.0,1.0531995932596465,1.0,1.0,1.0,431.0796632857208,307.0278669977092,641.0514256637542,5,1
5742,74.0,76.0,78.0,42,9.0112503190035,5.444761172743393,1.0,1.0,1.0,496.3641313334476,5.483344107256742,2.2215726429392912,1.0,1.0,1.0,523.2959010230105,310.1830427579542,790.3828065712692,5,1
5743,74.0,76.0,78.0,43,8.799151087035291,2.277376138320614,1.0,1.0,1.0,566.4651469808823,3.1837604338576715,1.0,1.0,1.0,1.0,586.8841293727099,409.125379964454,885.1495845050124,5,1
5744,74.0,76.0,78.0,44,7.077238391442239,3.5879379685481223,1.0,1.0,1.0,403.5676118484642,1.0025241059764005,1.0,1.0,1.0,1.0,442.29614344008115,322.066285853459,656.7670744099632,5,1
5745,74.0,76.0,78.0,45,3.0497169254570022,8.842995646798432,1.0,1.0,1.0,378.3763298676372,1.4995608547682402,5.9069072010117765,1.0,1.0,1.0,471.4112143556848,320.28688078249814,829.98900246628,5,1
5746,74.0,76.0,78.0,46,3.535519727337656,14.208919165502028,1.0,1.0,1.0,472.1287880148661,1.5291492856821205,8.88913626118953,1.0,1.0,1.0,510.60498638168906,302.9538290837506,781.8936299621242,5,1
